old_url,source_files,new_path
https://www.freundevonfreunden.com/app/uploads/louis-vuitton-a-global-employer-branding-campaign-and-extended-work-culture-documentary/LV_5-1800x1152.png,louis-vuitton-employer-branding-campaign.html,assets/louis-vuitton/louis-vuitton-employer-branding-lv-5-1800x1152.png
https://www.freundevonfreunden.com/app/uploads/louis-vuitton-a-global-employer-branding-campaign-and-extended-work-culture-documentary/v2_lv_graded_render_h264-Original_Sub_04_2.mp4,louis-vuitton-employer-branding-campaign.html,assets/louis-vuitton/louis-vuitton-employer-branding-v2-lv-graded-render-h264-original-sub-04.mp4
https://www.freundevonfreunden.com/app/uploads/louis-vuitton-a-global-employer-branding-campaign-and-extended-work-culture-documentary/v2_lv_graded_render_h264-Original_Sub_05_1.mp4,louis-vuitton-employer-branding-campaign.html,assets/louis-vuitton/louis-vuitton-employer-branding-v2-lv-graded-render-h264-original-sub-05.mp4
https://www.freundevonfreunden.com/app/uploads/ritz-carlton-berlins-golden-gala-2019/20190320-Ritz_Carlton-Gala_Night-LV-MASTER-Loop-01.mp4,ritz-carlton-berlin-brand-event.html,assets/ritz-carlton/ritz-carlton-gala-event-20190320-ritz-carlton-gala-night-lv-mast.mp4
https://www.freundevonfreunden.com/app/uploads/siemens-culinary-encounters/20180114-Siemens-Culinary_Encounters-Sophia_Rudolph-CD-copmressed.mp4,siemens-culinary-encounters.html,assets/siemens/siemens-culinary-encounters-20180114-siemens-culinary-encounters-sop.mp4
https://www.freundevonfreunden.com/app/uploads/sonos-ifa-2018/Freunde-von-Freunden-Sonos-IFA-IMG_1211-1800x1200.jpg,sonos-listening-better-brand-activation.html,assets/sonos/sonos-brand-activation-freunde-von-freunden-sonos-ifa-img-1211.jpg
https://www.freundevonfreunden.com/app/uploads/spaces/Freunde-von-Freunden-Apartment-1256-1600x1067-1.jpg,fvf-friends-space-apartment.html,assets/fvf-friends-space-apartment/fvf-friends-space-apartment-friends-space-freunde-von-freunden-apartment-1256-1600.jpg
https://www.freundevonfreunden.com/app/uploads/spaces/Oksdah2o.jpeg,fvf-friends-space-apartment.html,assets/fvf-friends-space-apartment/fvf-friends-space-apartment-friends-space-oksdah2o.jpeg
https://www.freundevonfreunden.com/app/uploads/work/FF-Showreel_Animation_2021-V3.mp4,friends-of-friends-brand-identity-web.html,assets/friends-of-friends/friends-of-friends-publication-brand-ff-showreel-animation-2021-v3.mp4
https://www.hay.com/globalassets/media/brandsite/hays-world/news/2018-milan-design-week/no-setup-milan-2018.jpg?w=1400,hay-creative-direction.html,assets/hay/hay-creative-direction-no-setup-milan-2018.jpg
https://www.moresleep.net/wp-content/uploads/2017/05/MoreSleep-MINI-4824-1-1024x683.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-moresleep-mini-4824-1-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2017/05/MoreSleep-MINI-4828-1024x683.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-moresleep-mini-4828-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2017/05/MoreSleep-MINI-4831-1024x683.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-moresleep-mini-4831-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2017/05/MoreSleep-MINI-4838-1024x683.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-moresleep-mini-4838-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2017/05/MoreSleep-MINI-4842-1024x683.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-moresleep-mini-4842-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2017/05/MoreSleep-MINI-4851-1024x683.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-moresleep-mini-4851-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2017/05/MoreSleep-MINI-4856-1-1024x683.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-moresleep-mini-4856-1-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2019/11/03-Colour-1024x569.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-03-colour-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/11/05-Image-1024x569.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-05-image-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/11/06-Image-1024x569.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-06-image-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/11/07-Image-1024x569.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-07-image-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/11/08-Image-1024x569.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-08-image-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/11/10-Collateral-1024x569.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-10-collateral-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/11/11-Collateral-1024x569.jpg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-11-collateral-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/11/190628-TSN-Spotify_Podcast_Cover-1024x1024.jpeg,mini-the-sooner-now-brand-campaign.html,assets/mini/mini-brand-campaign-190628-tsn-spotify-podcast-cover-1024x10.jpeg
https://www.thonet.de/fileadmin/media/07-magazine/reference/Solo_Houses/thonet-solo-house-533px_02.jpg,thonet-brand-narrative.html,assets/thonet/thonet-brand-narrative-thonet-solo-house-533px-02.jpg
https://yourhome.moresleep.net,facebook-privacy-interactive.html,assets/facebook-privacy/facebook-privacy-brand-yourhome-moresleep.net
https://www.moresleep.net/wp-content/uploads/2020/04/moresleep-bruto-branding-restaurant-1024x569.jpg,bruto-restaurant-branding.html,assets/bruto/bruto-branding-moresleep-bruto-branding-restaurant-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2020/04/moresleep-bruto-logo.mp4,bruto-restaurant-branding.html,assets/bruto/bruto-branding-moresleep-bruto-logo.mp4
https://www.moresleep.net/wp-content/uploads/2020/04/moresleep-bruto-furniture-1024x569.jpg,bruto-restaurant-branding.html,assets/bruto/bruto-branding-moresleep-bruto-furniture-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2020/04/moresleep-bruto-signage-1024x569.jpg,bruto-restaurant-branding.html,assets/bruto/bruto-branding-moresleep-bruto-signage-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2020/04/moresleep-bruto-menu-1024x569.jpg,bruto-restaurant-branding.html,assets/bruto/bruto-branding-moresleep-bruto-menu-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2020/04/moresleep-bruto-mobileIGsocial-1024x569.jpg,bruto-restaurant-branding.html,assets/bruto/bruto-branding-moresleep-bruto-mobileigsocial-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2020/04/roadbike-people-1024x680.jpg,internetstores-brand-digital.html,assets/internetstores/internetstores-brand-digital-roadbike-people-1024x680.jpg
https://www.moresleep.net/wp-content/uploads/2020/04/MoreSleep-Internet-Stores-Logo-03-1024x569.jpg,internetstores-brand-digital.html,assets/internetstores/internetstores-brand-digital-moresleep-internet-stores-logo-03-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2020/04/200324-MS-Internet_Stores-Case_Studies-typeface-1-1024x569.png,internetstores-brand-digital.html,assets/internetstores/internetstores-brand-digital-200324-ms-internet-stores-case-studies-typeface-1-1024x569.png
https://www.moresleep.net/wp-content/uploads/2020/04/20-04-14-MoreSleep-Internet_Stores-Macbook_Air_2018_Mockup-FHD-H264-LowRes.mp4,internetstores-brand-digital.html,assets/internetstores/internetstores-brand-digital-20-04-14-moresleep-internet-stores-macbook-air-2018-mockup-fhd-h264-lowres.mp4
https://www.moresleep.net/wp-content/uploads/2020/04/MoreSleep-Internet-Stores-Web-page-08-1024x569.jpg,internetstores-brand-digital.html,assets/internetstores/internetstores-brand-digital-moresleep-internet-stores-web-page-08-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2020/04/MoreSleep-Internet-Stores-People-on-adventure-07-1024x569.jpg,internetstores-brand-digital.html,assets/internetstores/internetstores-brand-digital-moresleep-internet-stores-people-on-adventure-07-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2018/01/download-1024x788.png,mezcla-brand-digital.html,assets/mezcla/mezcla-brand-digital-download-1024x788.png
https://www.moresleep.net/wp-content/uploads/2017/07/MS_Website-mezcla_1-1024x513.jpg,mezcla-brand-digital.html,assets/mezcla/mezcla-brand-digital-ms-website-mezcla-1-1024x513.jpg
https://www.moresleep.net/wp-content/uploads/2017/07/170707-mezcla_video_MSWebsite.mov,mezcla-brand-digital.html,assets/mezcla/mezcla-brand-digital-170707-mezcla-video-mswebsite.mov
https://www.moresleep.net/wp-content/uploads/2017/07/MS_Website-mezcla_2-1024x513.jpg,mezcla-brand-digital.html,assets/mezcla/mezcla-brand-digital-ms-website-mezcla-2-1024x513.jpg
https://www.moresleep.net/wp-content/uploads/2019/05/190524-ORNO-00_Header_02-1024x569.jpg,orno-pizza-branding.html,assets/orno/orno-branding-190524-orno-00-header-02-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/05/190524-ORNO-04_Logo_Animation.mp4,orno-pizza-branding.html,assets/orno/orno-branding-190524-orno-04-logo-animation.mp4
https://www.moresleep.net/wp-content/uploads/2019/05/190524-ORNO-02_Type_01-1-1024x569.jpg,orno-pizza-branding.html,assets/orno/orno-branding-190524-orno-02-type-01-1-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/05/190524-ORNO-05_Stickers-1-1024x569.jpg,orno-pizza-branding.html,assets/orno/orno-branding-190524-orno-05-stickers-1-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/05/190524-ORNO-07_Flyers-1024x569.jpg,orno-pizza-branding.html,assets/orno/orno-branding-190524-orno-07-flyers-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/05/ORNO-PIzza-Box-Mockup-1024x677.jpg,orno-pizza-branding.html,assets/orno/orno-branding-orno-pizza-box-mockup-1024x677.jpg
https://www.moresleep.net/wp-content/uploads/2019/05/ORNO-2022-Website-1024x683.jpg,orno-pizza-branding.html,assets/orno/orno-branding-orno-2022-website-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2019/08/3-683x1024.jpg,puro-hotels-brand-identity.html,assets/puro-hotels/puro-hotels-brand-identity-3-683x1024.jpg
https://www.moresleep.net/wp-content/uploads/2019/06/190606_Puro-Hotels_Magari_01_Logo-1024x569.jpg,puro-hotels-brand-identity.html,assets/puro-hotels/puro-hotels-brand-identity-190606-puro-hotels-magari-01-logo-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/06/190606_Puro-Hotels_Magari_02_Image_op2-1-1024x569.jpg,puro-hotels-brand-identity.html,assets/puro-hotels/puro-hotels-brand-identity-190606-puro-hotels-magari-02-image-op2-1-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/06/190606_Puro-Hotels_Magari_06_Menu-covers-1024x569.jpg,puro-hotels-brand-identity.html,assets/puro-hotels/puro-hotels-brand-identity-190606-puro-hotels-magari-06-menu-covers-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/06/190606_Puro-Hotels_Loreta_01_Logo-op1-1024x569.jpg,puro-hotels-brand-identity.html,assets/puro-hotels/puro-hotels-brand-identity-190606-puro-hotels-loreta-01-logo-op1-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/06/190606_Puro-Hotels_Loreta_02_Image-1-1024x569.jpg,puro-hotels-brand-identity.html,assets/puro-hotels/puro-hotels-brand-identity-190606-puro-hotels-loreta-02-image-1-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/06/190606_Puro-Hotels_Loreta_09_Image-drinks-1-1024x569.jpg,puro-hotels-brand-identity.html,assets/puro-hotels/puro-hotels-brand-identity-190606-puro-hotels-loreta-09-image-drinks-1-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2017/06/IMG_1708-683x1024.jpg,selfnation-campaign.html,assets/selfnation/selfnation-campaign-img-1708-683x1024.jpg
https://www.moresleep.net/wp-content/uploads/2017/06/Selfnation-Branner-1.gif,selfnation-campaign.html,assets/selfnation/selfnation-campaign-selfnation-branner-1.gif
https://www.moresleep.net/wp-content/uploads/2017/06/MSWebsite_Selfnation_Banners-1024x832.png,selfnation-campaign.html,assets/selfnation/selfnation-campaign-mswebsite-selfnation-banners-1024x832.png
https://www.moresleep.net/wp-content/uploads/2019/10/SWAYED-MOBILE-LANDING_PAGE4-1024x569.jpg,swayed-ai-branding.html,assets/swayed/swayed-branding-swayed-mobile-landing-page4-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/10/191003-Swayed-Logo-1024x569.jpg,swayed-ai-branding.html,assets/swayed/swayed-branding-191003-swayed-logo-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/10/191008-Swayed-business_cards-1024x569.jpg,swayed-ai-branding.html,assets/swayed/swayed-branding-191008-swayed-business-cards-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/10/191008-Swayed-MS_Website-2_images-1024x569.jpg,swayed-ai-branding.html,assets/swayed/swayed-branding-191008-swayed-ms-website-2-images-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/10/Freunde-von-Freunden-Johannes-Weber-5608-1-683x1024.jpg,weiler-brand-identity.html,assets/weiler/weiler-brand-identity-freunde-von-freunden-johannes-weber-5608-1-683x1024.jpg
https://www.moresleep.net/wp-content/uploads/2019/10/Freunde-von-Freunden-Johannes-Weber-5712-1024x683.jpg,weiler-brand-identity.html,assets/weiler/weiler-brand-identity-freunde-von-freunden-johannes-weber-5712-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2019/10/191023-MS-Weiler343-1024x569.jpg,weiler-brand-identity.html,assets/weiler/weiler-brand-identity-191023-ms-weiler343-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2019/10/Weiler-IMG_1067_lowres-1024x683.jpg,weiler-brand-identity.html,assets/weiler/weiler-brand-identity-weiler-img-1067-lowres-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2019/10/Weiler-IMG_1138-2_Highres-1024x683.jpg,weiler-brand-identity.html,assets/weiler/weiler-brand-identity-weiler-img-1138-2-highres-1024x683.jpg
https://www.moresleep.net/wp-content/uploads/2019/10/moresleep-weiler-website-mockup_01-2-1024x569.jpg,weiler-brand-identity.html,assets/weiler/weiler-brand-identity-moresleep-weiler-website-mockup-01-2-1024x569.jpg
https://www.moresleep.net/wp-content/uploads/2020/11/uZjiiXJG-1024x682.png,ziegert-real-estate-event.html,assets/ziegert/ziegert-real-estate-event-uzjiixjg-1024x682.png
https://www.moresleep.net/wp-content/uploads/2020/11/tO8Oro30.jpeg,ziegert-real-estate-event.html,assets/ziegert/ziegert-real-estate-event-to8oro30.jpeg
https://www.moresleep.net/wp-content/uploads/2020/11/Iqfhc2qs.jpeg,ziegert-real-estate-event.html,assets/ziegert/ziegert-real-estate-event-iqfhc2qs.jpeg
https://www.moresleep.net/wp-content/uploads/2020/11/201110-MS_Creds-Satelite.m4v,ziegert-real-estate-event.html,assets/ziegert/ziegert-real-estate-event-201110-ms-creds-satelite.m4v
https://www.moresleep.net/wp-content/uploads/2020/11/OZbC6HyM-1024x696.png,ziegert-real-estate-event.html,assets/ziegert/ziegert-real-estate-event-ozbc6hym-1024x696.png
https://www.moresleep.net/wp-content/uploads/2020/11/hvlhT23T-1024x762.png,ziegert-real-estate-event.html,assets/ziegert/ziegert-real-estate-event-hvlht23t-1024x762.png
https://www.freundevonfreunden.com/app/uploads/setting-a-new-stage-in-berlin-with-actor-turned-entrepreneur-gizem-emre/20190509-ClassPass-Berlin-Editorial_Loop-Header-no-sound.mp4,classpass-bethebalance-campaign.html,assets/classpass/classpass-bethebalance-campaign-editorial-gizem-emre-berlin-loop-header.mp4
https://www.freundevonfreunden.com/app/uploads/transforming-literary-gems-into-intricate-trinkets-with-jewelry-designer-louise-damas/20190524-ClassPass-Paris-Editorial_Loops-Header.mp4,classpass-bethebalance-campaign.html,assets/classpass/classpass-bethebalance-campaign-editorial-louise-damas-paris-loop-header.mp4
https://www.freundevonfreunden.com/app/uploads/keeping-pace-with-munich-based-triathlete-doctor-and-author-marie-luise-klietz/20190605_ClassPass_Header-Loop.mp4,classpass-bethebalance-campaign.html,assets/classpass/classpass-bethebalance-campaign-editorial-marie-luise-klietz-munich-loop-header.mp4
https://kress-cloud.com/news_detail_slider/uploads/news/TheIconist_screenshots_1.jpg,iconist-ipad-app.html,assets/iconist/iconist-ipad-app-screenshot-1.jpg
https://kress-cloud.com/news_detail_slider/uploads/news/TheIconist_screenshots_4.jpg,iconist-ipad-app.html,assets/iconist/iconist-ipad-app-screenshot-4.jpg
https://kress-cloud.com/news_detail_slider/uploads/news/TheIconist_screenshots_5.jpg,iconist-ipad-app.html,assets/iconist/iconist-ipad-app-screenshot-5.jpg
https://kress-cloud.com/news_detail_slider/uploads/news/TheIconist_screenshots_8.jpg,iconist-ipad-app.html,assets/iconist/iconist-ipad-app-screenshot-8.jpg
